CFIHOS unique code,coding source code,CFIHOS code equivalent value,data_origin,is_real,source_artifact_id,source_archive_member,source_row,annotation_origin,verification_status
CFIHOS-30000522,STEPLIB,130059,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,938,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000522,ISO 15926 part4,7437,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,939,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000522,ISO 14224:2016,CF,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,940,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000522,POSC CAESAR,RDS420974,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,941,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000523,STEPLIB,130064,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,942,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000523,ISO 15926 part4,7450,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,943,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000523,POSC CAESAR,RDS439379,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,944,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000524,ISO 15926 part4,7459,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,945,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000524,ISO 14224:2016,CO,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,946,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000524,POSC CAESAR,RDS14286497,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,947,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000524,ISO 14224:2016,SC,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,948,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000527,STEPLIB,130091,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,949,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000527,ISO 15926 part4,7551,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,950,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000527,ISO 14224:2016,CEDE,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,951,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000527,POSC CAESAR,RDS421154,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,952,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000528,STEPLIB,130092,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,953,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000528,ISO 15926 part4,7552,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,954,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000528,POSC CAESAR,RDS447074,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,955,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000529,STEPLIB,130102,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,956,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000529,ISO 15926 part4,7599,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,957,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000529,POSC CAESAR,RDS299024,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,958,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000531,STEPLIB,130900,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,959,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000531,ISO 15926 part4,7641,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,960,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000531,POSC CAESAR,RDS394044551,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,961,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000532,STEPLIB,130955,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,962,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000532,ISO 15926 part4,7644,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,963,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000532,ISO 14224:2016,BL,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,964,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000532,POSC CAESAR,RDS415169,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,965,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000533,STEPLIB,130948,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,966,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000533,ISO 15926 part4,7683,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,967,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000533,ISO 14224:2016,CEGE,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,968,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000533,POSC CAESAR,RDS433934,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,969,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000534,STEPLIB,130132,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,970,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000534,ISO 15926 part4,7686,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,971,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000534,ISO 14224:2016,GT,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,972,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000534,POSC CAESAR,RDS820799,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,973,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000535,STEPLIB,130134,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,974,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000535,ISO 15926 part4,7689,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,975,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000535,POSC CAESAR,RDS889514,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,976,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000537,STEPLIB,130696,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,977,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000537,ISO 15926 part4,7715,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,978,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000537,POSC CAESAR,RDS1049322741,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,979,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000538,STEPLIB,131831,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,980,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000538,ISO 15926 part4,7722,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,981,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000538,POSC CAESAR,RDS5767285,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,982,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000539,STEPLIB,130761,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,983,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000539,ISO 15926 part4,7724,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,984,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000539,POSC CAESAR,RDS1090214,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,985,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000541,STEPLIB,130947,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,986,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000541,ISO 15926 part4,7834,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,987,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000541,POSC CAESAR,RDS327419,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,988,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000542,STEPLIB,130171,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,989,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000542,ISO 15926 part4,7859,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,990,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000542,POSC CAESAR,RDS446309,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,991,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000543,STEPLIB,520623,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,992,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000543,ISO 15926 part4,7872,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,993,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000543,ISO 14224:2016,MI,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,994,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000543,POSC CAESAR,RDS306449,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,995,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000544,STEPLIB,130191,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,996,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000544,ISO 15926 part4,7930,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,997,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000544,POSC CAESAR,RDS435149,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,998,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000548,STEPLIB,131097,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,999,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000548,ISO 15926 part4,7963,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1000,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000548,POSC CAESAR,RDS812294,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1001,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000549,STEPLIB,130205,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1002,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000549,ISO 15926 part4,7984,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1003,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000549,POSC CAESAR,RDS309509,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1004,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000550,STEPLIB,130206,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1005,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000550,ISO 15926 part4,7985,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1006,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000550,ISO 14224:2016,PU,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1007,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000550,POSC CAESAR,RDS327239,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1008,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000551,STEPLIB,130215,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1009,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000551,ISO 15926 part4,8021,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1010,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000551,ISO 14224:2016,CORE,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1011,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000551,POSC CAESAR,RDS417284,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1012,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000551,ISO 14224:2016,SC,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1013,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000552,STEPLIB,130222,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1014,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000552,ISO 15926 part4,8042,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1015,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000552,ISO 14224:2016,COSC,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1016,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000552,POSC CAESAR,RDS435374,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1017,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000555,STEPLIB,10230,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1018,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000555,ISO 15926 part4,8156,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1019,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000555,POSC CAESAR,RDS311624,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1020,source_reference_record,source_reference_record_unreviewed
