tag class CFIHOS unique code,tag class name,equipment class CFIHOS unique code,equipment class name,tag or equipment class relationship reason for mapping,data_origin,is_real,source_artifact_id,source_archive_member,source_row,annotation_origin,verification_status
CFIHOS-30000867,spiral heat exchanger,CFIHOS-30000867,spiral heat exchanger,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,756,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000504,spool piece,CFIHOS-30000504,spool piece,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,757,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000657,spray nozzle,CFIHOS-30000657,spray nozzle,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,758,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000249,spreader bar,CFIHOS-30000249,spreader bar,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,759,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000250,spring support,CFIHOS-30000250,spring support,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,760,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000868,stabilizer column,CFIHOS-30000868,stabilizer column,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,761,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000251,stack,CFIHOS-30000251,stack,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,762,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000997,staircase,CFIHOS-30000997,staircase,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,763,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000630,static mixer,CFIHOS-30000630,static mixer,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,764,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000505,steam trap,CFIHOS-30000505,steam trap,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,765,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000556,steam turbine,CFIHOS-30000556,steam turbine,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,766,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000920,storm water drain,CFIHOS-30000907,outfall,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,767,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000506,strainer,CFIHOS-30000506,strainer,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,768,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000921,stretcher,CFIHOS-30000921,stretcher,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,769,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000592,stripper,CFIHOS-30000592,stripper,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,770,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000869,stripper column,CFIHOS-30000869,stripper column,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,771,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000253,stroke length adjuster,CFIHOS-30000253,stroke length adjuster,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,772,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000998,structural ancillary frame,CFIHOS-30000998,structural ancillary frame,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,773,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000999,structural cell wall,CFIHOS-30000999,structural cell wall,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,774,source_reference_record,source_reference_record_unreviewed
CFIHOS-30001000,structural floor,CFIHOS-30001000,structural floor,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,775,source_reference_record,source_reference_record_unreviewed
CFIHOS-30001001,structural frame,CFIHOS-30001001,structural frame,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,776,source_reference_record,source_reference_record_unreviewed
CFIHOS-30001002,structural wall,CFIHOS-30001002,structural wall,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,777,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000870,submersible connector,CFIHOS-30000870,submersible connector,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,778,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000712,subsea bore protector,CFIHOS-30000712,subsea bore protector,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,779,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000923,subsea cable,CFIHOS-30000360,power cable,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,780,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000923,subsea cable,CFIHOS-30000923,subsea cable,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,781,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000924,subsea configuration plate,CFIHOS-30000725,subsea umbilical,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,782,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000736,subsea control module,CFIHOS-30000736,subsea control module,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,783,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000713,subsea distributed temperature sensing fiber optic pod,CFIHOS-30000713,subsea distributed temperature sensing fiber optic pod,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,784,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000679,subsea distribution unit,CFIHOS-30000679,subsea distribution unit,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,785,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000714,subsea flexible flowline,CFIHOS-30000714,subsea flexible flowline,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,786,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000737,subsea guide base,CFIHOS-30000737,subsea guide base,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,787,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000716,subsea hang-off and pull assembly,CFIHOS-30000716,subsea hang-off and pull assembly,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,788,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000715,subsea hanger recovery,CFIHOS-30000715,subsea hanger recovery,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,789,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000717,subsea installation workover control,CFIHOS-30000717,subsea installation workover control,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,790,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000718,subsea jumper,CFIHOS-30000718,subsea jumper,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,791,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000719,subsea manifold support frame,CFIHOS-30000719,subsea manifold support frame,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,792,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000720,subsea mudmat,CFIHOS-30000720,subsea mudmat,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,793,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000721,subsea pipeline crossing support,CFIHOS-30000721,subsea pipeline crossing support,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,794,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000953,subsea power and communication unit,CFIHOS-30000953,subsea power and communication unit,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,795,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000722,subsea protection structure,CFIHOS-30000722,subsea protection structure,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,796,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000723,subsea remote operated tool,CFIHOS-30000723,subsea remote operated tool,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,797,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000724,subsea remotely operated vehicle,CFIHOS-30000724,subsea remotely operated vehicle,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,798,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000954,subsea suction pile,CFIHOS-30000954,subsea suction pile,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,799,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000725,subsea umbilical,CFIHOS-30000725,subsea umbilical,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,800,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000254,sump,CFIHOS-30000254,sump,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,801,source_reference_record,source_reference_record_unreviewed
CFIHOS-30001003,superstructure,CFIHOS-30001003,superstructure,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,802,source_reference_record,source_reference_record_unreviewed
CFIHOS-30001004,surface water collection system,CFIHOS-30001004,surface water collection system,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,803,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000732,surge protection,CFIHOS-30000732,surge protection,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,804,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000873,swing check valve,CFIHOS-30000873,swing check valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,805,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000369,switchboard,CFIHOS-30000369,switchboard,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,806,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000370,switchgear and controlgear,CFIHOS-30000370,switchgear and controlgear,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,807,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000255,swivel joint,CFIHOS-30000255,swivel joint,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,808,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000925,system panel,CFIHOS-30000925,system panel,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,809,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000593,tank,CFIHOS-30000593,tank,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,810,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000955,tap,CFIHOS-30000955,tap,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,811,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000257,tape drive,CFIHOS-30000257,tape drive,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,812,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000658,telecom gateway,CFIHOS-30000658,telecom gateway,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,813,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000371,telephone,CFIHOS-30000371,telephone,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,814,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000372,temperature detector,CFIHOS-30000372,temperature detector,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,815,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000674,temperature element,CFIHOS-30000463,resistance temperature element,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,816,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000674,temperature element,CFIHOS-30000478,thermocouple,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,817,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000473,temperature gauge,CFIHOS-30000473,temperature gauge,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,818,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000258,temperature instrument,CFIHOS-30000258,temperature instrument,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,819,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000474,temperature regulator,CFIHOS-30000474,temperature regulator,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,820,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000475,temperature switch,CFIHOS-30000475,temperature switch,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,821,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000476,temperature transmitter,CFIHOS-30000476,temperature transmitter,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,822,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000659,termination panel,CFIHOS-30000659,termination panel,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,823,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000477,thermal conductivity analyser,CFIHOS-30000477,thermal conductivity analyser,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,824,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000259,thermal flow element,CFIHOS-30000259,thermal flow element,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,825,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000478,thermocouple,CFIHOS-30000478,thermocouple,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,826,source_reference_record,source_reference_record_unreviewed
CFIHOS-30001028,thermoelectric generator,CFIHOS-30001028,thermoelectric generator,Required by owner-operators,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,827,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000373,thermostatic switch,CFIHOS-30000373,thermostatic switch,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,828,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000479,thermowell,CFIHOS-30000479,thermowell,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,829,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000631,thruster,CFIHOS-30000631,thruster,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,830,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000374,thyristor,CFIHOS-30000374,thyristor,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,831,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000480,timer,CFIHOS-30000480,timer,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,832,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000928,top drive drilling system,CFIHOS-30000927,top drive,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,833,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000557,torque converter,CFIHOS-30000557,torque converter,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,834,source_reference_record,source_reference_record_unreviewed
CFIHOS-30001029,tote tank,CFIHOS-30001029,tote tank,Required by owner-operators,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,835,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000929,tractor,CFIHOS-30000929,tractor,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,836,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000263,trailer,CFIHOS-30000263,trailer,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,837,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000362,transformer,CFIHOS-30000823,dry transformer,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,838,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000362,transformer,CFIHOS-30000877,wet transformer,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,839,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000481,transponder,CFIHOS-30000481,transponder,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,840,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000956,tree cap,CFIHOS-30000956,tree cap,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,841,source_reference_record,source_reference_record_unreviewed
CFIHOS-30001005,trench,CFIHOS-30001005,trench,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,842,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000375,trip amplifier,CFIHOS-30000375,trip amplifier,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,843,source_reference_record,source_reference_record_unreviewed
