tag or equipment class CFIHOS unique code,tag or equipment class,source standard CFIHOS unique code,source standard code,data_origin,is_real,source_artifact_id,source_archive_member,source_row,annotation_origin,verification_status
CFIHOS-30001034,windsock,CFIHOS-90000209,ICAO Annex 14 Vol II:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,350,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000805,alternating current motor,CFIHOS-90000040,IEC 60034-1:2017,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,351,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000318,battery back-up power supply unit,CFIHOS-90000041,IEC 60269-1:2014,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,352,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000348,fuse,CFIHOS-90000041,IEC 60269-1:2014,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,353,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000370,switchgear and controlgear,CFIHOS-90000041,IEC 60269-1:2014,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,354,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000376,ups unit,CFIHOS-90000041,IEC 60269-1:2014,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,355,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000348,fuse,CFIHOS-90000043,IEC 60282-1:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,356,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000370,switchgear and controlgear,CFIHOS-90000043,IEC 60282-1:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,357,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000318,battery back-up power supply unit,CFIHOS-90000048,IEC 60947-2:2006,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,358,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000323,circuit-breaker,CFIHOS-90000048,IEC 60947-2:2006,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,359,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000370,switchgear and controlgear,CFIHOS-90000048,IEC 60947-2:2006,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,360,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000376,ups unit,CFIHOS-90000048,IEC 60947-2:2006,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,361,source_reference_record,source_reference_record_unreviewed
CFIHOS-30001035,wind turbine,CFIHOS-90000211,IEC 61400-1:2019,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,362,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000370,switchgear and controlgear,CFIHOS-90000049,IEC 61439-1:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,363,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000370,switchgear and controlgear,CFIHOS-90000050,IEC 61439-2:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,364,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000323,circuit-breaker,CFIHOS-90000051,IEC 62271-100:2017,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,365,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000370,switchgear and controlgear,CFIHOS-90000051,IEC 62271-100:2017,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,366,source_reference_record,source_reference_record_unreviewed
CFIHOS-30001010,automatic circuit recloser,CFIHOS-90000184,IEC 62271-111:2019,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,367,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000370,switchgear and controlgear,CFIHOS-90000052,IEC 62271-200:2011,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,368,source_reference_record,source_reference_record_unreviewed
CFIHOS-30001028,thermoelectric generator,CFIHOS-90000201,IEC 62282-3-1:2007,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,369,source_reference_record,source_reference_record_unreviewed
CFIHOS-30001028,thermoelectric generator,CFIHOS-90000215,IEC 62830-5:2021,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,370,source_reference_record,source_reference_record_unreviewed
CFIHOS-30001018,harmonic filter,CFIHOS-90000191,IEEE 1531-2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,371,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000340,electric motor,CFIHOS-90000218,IEEE 841:2021,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,372,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000370,switchgear and controlgear,CFIHOS-90000053,IOGP S-560:2016,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,373,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000370,switchgear and controlgear,CFIHOS-90000240,IOGP S-560:2022,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,374,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000494,christmas tree,CFIHOS-90000054,IOGP S-561:2018,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,375,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000494,christmas tree,CFIHOS-90000241,IOGP S-561:2023,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,376,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000806,ball control valve,CFIHOS-90000055,IOGP S-562:2019,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,377,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000807,ball valve,CFIHOS-90000055,IOGP S-562:2019,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,378,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000837,gate control valve,CFIHOS-90000057,IOGP S-611:2019,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,379,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000838,gate valve,CFIHOS-90000057,IOGP S-611:2019,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,380,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000520,centrifugal compressor,CFIHOS-90000058,IOGP S-612:2018,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,381,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000755,shell and tube heat exchanger,CFIHOS-90000060,IOGP S-614:2018,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,382,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000521,centrifugal pump,CFIHOS-90000061,IOGP S-615:2019,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,383,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000521,centrifugal pump,CFIHOS-90000308,IOGP S-615:2023,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,384,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000370,switchgear and controlgear,CFIHOS-90000066,IOGP S-620:2018,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,385,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000370,switchgear and controlgear,CFIHOS-90000242,IOGP S-620:2022,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,386,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000419,coupling,CFIHOS-90000067,IOGP S-700:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,387,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000805,alternating current motor,CFIHOS-90000068,IOGP S-703:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,388,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000805,alternating current motor,CFIHOS-90000111,IOGP S-704:2021,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,389,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000383,air cooled heat exchanger,CFIHOS-90000071,IOGP S-710:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,390,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000934,water mist skid,CFIHOS-90000076,IOGP S-719:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,391,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000340,electric motor,CFIHOS-90000318,IOGP S-733:2022,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,392,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000541,lubrication system,CFIHOS-90000080,ISO 10438-1:2007,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,393,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000419,coupling,CFIHOS-90000083,ISO 10441:2007,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,394,source_reference_record,source_reference_record_unreviewed
CFIHOS-30001033,vibrating conveyor,CFIHOS-90000206,ISO 1049:1975,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,395,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000053,fired heater,CFIHOS-90000085,ISO 13705:2012,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,396,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000383,air cooled heat exchanger,CFIHOS-90000086,ISO 13706:2011,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,397,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000521,centrifugal pump,CFIHOS-90000088,ISO 13709:2009,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,398,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000318,battery back-up power supply unit,CFIHOS-90000089,ISO 13880:1999,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,399,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000338,electric generator,CFIHOS-90000089,ISO 13880:1999,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,400,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000339,electric heater,CFIHOS-90000089,ISO 13880:1999,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,401,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000340,electric motor,CFIHOS-90000089,ISO 13880:1999,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,402,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000345,electronic frequency converter,CFIHOS-90000089,ISO 13880:1999,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,403,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000370,switchgear and controlgear,CFIHOS-90000089,ISO 13880:1999,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,404,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000376,ups unit,CFIHOS-90000089,ISO 13880:1999,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,405,source_reference_record,source_reference_record_unreviewed
CFIHOS-30001027,silo,CFIHOS-90000090,ISO 14224:2016,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,406,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000752,plate heat exchanger,CFIHOS-90000092,ISO 15547-1:2005,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,407,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000984,mobile platform,CFIHOS-90000163,ISO 16368:2010,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,408,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000340,electric motor,CFIHOS-90000093,ISO 1680:2013,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,409,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000755,shell and tube heat exchanger,CFIHOS-90000094,ISO 16812:2019,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,410,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000521,centrifugal pump,CFIHOS-90000096,ISO 21049:2004,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,411,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000058,flare,CFIHOS-90000098,ISO 25457:2008,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,412,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000527,diesel engine,CFIHOS-90000100,ISO 3046-1:2002,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,413,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000958,balustrade,CFIHOS-90000164,ISO 6707-1:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,414,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000963,cell,CFIHOS-90000164,ISO 6707-1:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,415,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000966,corridor,CFIHOS-90000164,ISO 6707-1:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,416,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000968,envelope opening,CFIHOS-90000164,ISO 6707-1:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,417,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000970,equipment room,CFIHOS-90000164,ISO 6707-1:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,418,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000973,foul water drainage,CFIHOS-90000164,ISO 6707-1:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,419,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000974,groundwater protection,CFIHOS-90000164,ISO 6707-1:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,420,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000976,handrail,CFIHOS-90000164,ISO 6707-1:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,421,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000977,hoistwell,CFIHOS-90000164,ISO 6707-1:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,422,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000978,lagging,CFIHOS-90000164,ISO 6707-1:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,423,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000980,leakage collection system,CFIHOS-90000164,ISO 6707-1:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,424,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000982,local access equipment,CFIHOS-90000164,ISO 6707-1:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,425,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000983,lute sample point,CFIHOS-90000164,ISO 6707-1:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,426,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000985,rail crossing indicator,CFIHOS-90000164,ISO 6707-1:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,427,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000988,ramp,CFIHOS-90000164,ISO 6707-1:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,428,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000989,retaining wall,CFIHOS-90000164,ISO 6707-1:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,429,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000991,roof cover,CFIHOS-90000164,ISO 6707-1:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,430,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000992,room,CFIHOS-90000164,ISO 6707-1:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,431,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000993,sanitary ware,CFIHOS-90000164,ISO 6707-1:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,432,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000994,secondary wall,CFIHOS-90000164,ISO 6707-1:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,433,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000997,staircase,CFIHOS-90000164,ISO 6707-1:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,434,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000998,structural ancillary frame,CFIHOS-90000164,ISO 6707-1:2020,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag or equipment class source standard v2.0.csv,435,source_reference_record,source_reference_record_unreviewed
